"caseid_new","w5_duration","w5_source","w5_complete","w5_status","w5x_qualified","w5x_marry","w5x_last","w5x_year","w5x_civil","w5x_month","w5x_civyear","w5x_civmonth","w5_q1","w5_q2","w5_sex_frequency","w5_p_monogamy","w5_identity","w5_outness","w5_q3","w5_q4","w5_mbtiming_month","w5_mbtiming_year","w5_q5","w5_q6","w5_q7","w5_mar_year","w5_mar_month","w5_q8","w5_civ_year","w5_civ_month","w5_q9","w5_q10","w5_nonmbtiming_year","w5_nonmbtiming_month","w5_broke_up","w5_HCMST_interview_fin_yrmo","w2345_combo_breakup","responded_to_w234or5","pp5_ppage","pp5_ppagecat","pp5_ppagect4","pp5_ppeduc","pp5_ppeducat","pp5_ppethm","pp5_ppgender","pp5_pphhhead","pp5_pphhsize","pp5_pphouse","pp5_ppincimp","pp5_ppmarit","pp5_ppcmdate_yrmo","pp5_newer","pp5_ppmsacat","pp5_ppreg4","pp5_ppreg9","pp5_pprent","pp5_ppt01","pp5_ppt25","pp5_ppt612","pp5_ppt1317","pp5_ppt18ov","pp5_ppwork","pp5_ppnet","ppmarit_2014","ppcmarit_2014_yrmo","ppmarit_2013","ppcmarit_2013_yrmo","ppmarit_2012","ppcmarit_2012_yrmo","ppmarit_2011","ppcmarit_2011_yrmo","ppmarit_2010","ppcmarit_2010_yrmo","ppmarit_2009","ppcmarit_2009_yrmo","ppmarit_2007","ppcmarit_2007_yrmo"
496215,15,1,1,1,1,2,3,2011,0,4,2011,4,0,0,4,2,2,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,27,2,1,12,4,4,1,1,2,1,11,6,201206,0,1,3,6,1,0,0,0,0,2,1,1,0,0,0,0,6,201206,6,201106,5,201007,5,200903,5,200712
497295,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,35,3,2,13,4,1,2,1,2,3,11,1,201404,1,1,1,2,2,0,0,0,0,2,1,1,1,201404,1,201305,1,201207,1,201107,1,201007,5,200904,5,200711
499271,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,2,12,4,1,2,1,3,1,13,1,201207,0,1,1,2,1,0,0,0,0,3,7,0,0,0,0,0,1,201207,1,201107,1,201007,1,200904,1,200711
500403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,3,10,3,1,1,1,1,3,7,3,201207,0,1,4,8,2,0,0,0,0,1,1,1,0,0,0,0,3,201207,3,201107,3,201007,3,200904,3,200710
501306,2,1,1,1,1,2,1,2013,0,3,2013,3,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,2013,10,1,201412,1,1,36,3,2,11,3,1,1,1,3,1,16,5,201405,1,1,2,4,1,0,1,0,0,2,1,1,5,201405,3,201305,6,201207,6,201106,6,201007,6,200904,6,200808
502721,0,2,1,3,1,1,1,2013,0,11,2013,11,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,78,7,4,9,2,1,2,1,2,1,11,1,200907,0,1,3,5,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,200907,1,200710
503922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,7,4,12,4,1,2,1,1,3,7,2,201211,0,1,4,9,2,0,0,0,0,1,5,1,0,0,0,0,2,201211,2,201107,2,201007,2,200904,2,200712
504385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,2,12,4,1,2,1,2,1,13,5,201208,0,1,4,8,1,0,0,0,0,2,1,1,0,0,0,0,5,201208,5,201106,5,201008,5,200904,5,200711
505381,0,0,0,2,1,1,5,2009,0,2,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,3,2,12,4,1,2,1,4,2,18,1,200905,0,1,4,9,1,0,0,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,200905,1,200802
506515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,57,5,3,12,4,1,2,1,1,1,12,5,201405,1,1,2,4,1,0,0,0,0,1,1,1,5,201405,5,201306,5,201208,5,201107,5,201007,6,200904,5,200710
507491,2,1,1,1,1,1,3,2011,0,4,2009,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,55,5,3,9,2,2,2,1,6,1,18,1,201405,1,1,1,1,1,0,0,0,0,6,1,1,1,201405,1,201305,1,201208,1,201107,1,201007,1,200904,1,200805
508361,0,0,0,4,1,1,4,2010,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3,2,8,1,1,2,1,7,1,14,1,200904,0,1,1,2,1,0,0,4,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200712
509391,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,45,4,3,11,3,1,1,1,4,1,13,1,201405,1,1,1,2,1,0,0,2,0,2,1,1,1,201405,1,201305,1,201206,1,201107,1,201007,1,200904,1,200710
511386,2,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,44,3,2,11,3,4,2,0,6,1,12,1,201306,0,1,4,8,3,0,0,0,1,5,1,1,0,0,1,201306,1,201210,1,201107,1,201007,6,200905,6,200801
512356,98280,1,1,1,1,2,1,2013,1,5,2013,5,0,0,-1,-1,1,0,0,0,0,0,1,1,1,2013,-1,0,0,0,0,0,0,0,0,201502,0,1,41,3,2,9,2,1,1,0,4,1,9,1,201404,1,1,2,3,1,0,0,1,0,3,4,1,1,201404,6,201305,5,201209,5,201107,5,201007,5,200904,6,200710
513831,0,0,0,4,1,1,4,2010,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,7,4,9,2,1,1,1,2,3,6,1,200711,0,1,2,3,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,200711
515281,0,0,0,0,0,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,2,10,3,1,2,1,3,1,12,1,201107,0,1,4,8,2,0,0,0,1,2,1,1,0,0,0,0,0,0,1,201107,1,201007,1,200905,1,200712
516446,0,0,0,2,1,1,3,2011,0,5,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,4,3,10,3,1,2,1,3,3,13,1,200904,0,1,1,1,2,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,6,200712
517455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,3,14,4,1,1,1,1,3,6,5,201405,1,1,4,9,2,0,0,0,0,1,6,1,5,201405,5,201305,5,201206,5,201106,5,201007,5,200904,5,200710
518481,0,0,0,4,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,4,3,12,4,1,1,1,4,1,13,1,201007,0,1,4,9,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,201007,1,200906,1,200710
519343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,3,2,13,4,4,1,1,2,1,17,1,201405,1,1,2,4,1,0,0,0,0,2,1,1,1,201405,6,201305,6,201207,3,201107,3,201007,3,200905,3,200710
520581,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,64,5,4,8,1,1,2,1,2,1,8,1,201406,1,0,4,9,2,0,0,0,0,2,1,1,1,201406,1,201305,1,201207,1,201108,1,201007,1,200905,1,200712
521565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,12,4,1,2,1,1,3,7,5,201404,1,1,1,2,2,0,0,0,0,1,1,0,5,201404,5,201305,5,201206,5,201106,5,201007,5,200904,5,200710
522543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,3,13,4,1,2,1,2,1,11,3,200905,0,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,3,200905,3,200806
523401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,46,4,3,12,4,1,1,1,4,1,17,1,200905,0,1,1,2,1,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200905,1,200710
524471,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,53,4,3,12,4,1,2,1,5,1,12,1,201406,1,0,2,3,1,0,0,1,2,2,7,1,1,201406,1,201307,1,201206,1,201106,1,201008,1,200904,1,200710
525291,0,0,0,0,0,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35,3,2,12,4,2,2,1,4,3,10,3,201404,1,1,2,3,2,0,0,1,1,2,1,1,3,201404,3,201305,1,201207,1,201110,4,201007,1,200905,1,200710
526701,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,75,7,4,9,2,1,1,1,3,1,13,1,201405,1,1,1,2,1,0,0,0,1,2,5,1,1,201405,1,201305,1,201206,1,201107,1,201007,1,200903,1,200711
527611,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,66,6,4,6,1,1,2,1,2,1,12,1,201405,1,1,3,7,1,0,0,0,0,2,1,1,1,201405,1,201305,1,201206,1,201107,1,201007,1,200905,1,200712
528245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,11,3,1,1,0,4,3,3,5,201405,1,1,4,9,2,0,0,0,0,4,7,1,5,201405,5,201305,5,201206,5,201107,5,201007,5,200905,5,200711
531265,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,10,3,1,1,0,3,1,12,5,200611,0,1,3,6,1,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532341,0,0,0,2,1,1,3,2011,0,8,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,3,2,10,3,4,1,1,5,1,14,1,201108,0,1,3,7,1,0,0,2,1,2,1,1,0,0,0,0,0,0,1,201108,1,201008,1,200904,1,200710
533831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,7,4,4,1,1,2,1,1,1,1,2,201106,0,1,3,7,1,0,0,0,0,1,5,0,0,0,0,0,0,0,2,201106,2,201007,1,200904,1,200710
534575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,4,12,4,1,2,1,1,1,4,5,201406,1,1,4,8,1,0,0,0,0,1,6,1,5,201406,5,201306,5,201209,5,201107,5,201007,5,200904,5,200712
535331,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,39,3,2,10,3,1,2,1,4,1,14,1,201404,1,1,1,2,1,0,0,0,1,3,2,1,1,201404,1,201305,1,201208,0,0,0,0,1,200904,1,200711
536205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25,2,1,10,3,1,2,1,2,1,13,5,201405,1,1,2,3,1,0,0,0,0,2,1,1,5,201405,5,201306,5,201206,5,201110,5,201009,6,200904,5,200710
537563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,12,4,1,2,1,1,1,11,3,201404,1,0,1,2,1,0,0,0,0,1,1,1,3,201404,3,201305,3,201207,3,201107,3,201007,3,200906,3,200710
538571,0,0,0,3,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,5,4,10,3,1,2,0,3,1,5,1,200907,0,1,3,5,3,0,0,0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,1,200907,1,200710
540435,0,0,0,2,1,2,5,2009,0,2,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,3,10,3,4,1,1,2,1,11,5,200905,0,1,3,7,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,5,200905,5,200712
541261,0,1,1,1,1,1,1,2013,0,4,2013,4,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201501,0,1,31,2,2,10,3,1,2,1,7,1,14,1,201308,0,1,2,3,1,1,2,1,1,2,1,1,0,0,1,201308,1,201206,1,201107,1,201007,1,200904,1,200710
542711,0,2,1,3,1,1,3,2011,0,6,2009,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201502,0,1,77,7,4,10,3,1,1,1,2,1,13,1,200907,0,1,3,5,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,1,200907,1,200711
543641,0,0,0,2,1,1,1,2013,0,5,2013,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69,6,4,9,2,1,1,1,2,1,14,1,201207,0,1,2,3,1,0,0,0,0,2,5,1,0,0,0,0,1,201207,1,201108,1,201007,1,200905,1,200711
544235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,10,3,4,2,0,4,1,10,1,201404,1,1,3,5,1,0,0,0,0,4,4,1,1,201404,1,201309,0,0,0,0,0,0,5,200904,5,200710
545326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,3,2,11,3,2,2,1,2,3,8,6,201204,0,1,1,2,2,0,0,0,0,2,6,1,0,0,0,0,0,0,6,201204,6,201007,6,200904,6,200802
546195,0,0,0,2,1,2,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,1,12,4,1,2,1,5,1,19,5,201208,0,1,1,2,1,0,0,0,0,5,1,1,0,0,0,0,5,201208,5,201107,5,201007,5,200904,5,200710
547235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2,1,10,3,1,1,0,5,1,12,5,200904,0,1,1,2,1,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200712
548505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,3,11,3,1,1,0,1,1,6,5,201007,0,1,3,5,2,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,5,201007,5,200904,5,200711
549235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,2,1,12,4,2,2,1,1,3,9,5,200904,0,1,3,5,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200710
550195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,1,12,4,2,2,0,6,3,6,5,201404,1,1,1,2,2,1,0,1,0,4,1,1,5,201404,5,201305,5,201207,5,201109,1,201007,5,200904,5,200710
551782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,4,10,3,1,1,1,2,1,12,2,201007,0,1,4,9,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,2,201007,2,200905,2,200805
552391,0,0,0,4,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,3,2,12,4,1,1,1,3,1,14,1,201209,0,1,1,1,1,0,0,1,0,2,2,1,0,0,0,0,1,201209,1,201106,1,201007,1,200904,1,200711
553481,2,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,54,4,3,9,2,1,1,1,2,1,13,1,201405,1,0,3,6,1,0,0,0,0,2,4,1,1,201405,1,201305,1,201207,1,201107,1,201007,1,200906,1,200710
554226,0,0,0,4,1,2,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,1,12,4,1,2,1,2,1,15,6,201007,0,1,2,3,1,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,6,201007,6,200904,6,200710
555401,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,4,3,12,4,1,1,1,2,1,13,1,201008,0,1,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,201008,1,200904,1,200710
556351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,3,2,9,2,4,2,1,3,1,4,1,200711,0,1,3,7,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,200711
557215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,2,1,12,4,1,2,0,3,1,17,5,201312,1,1,4,9,1,0,0,0,0,3,1,1,0,0,5,201312,5,201207,5,201108,5,201007,5,200904,5,200710
558672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,6,4,8,1,1,2,1,3,3,5,2,201305,0,1,3,5,2,0,0,0,0,3,5,1,0,0,2,201305,2,201207,2,201106,2,201007,2,200904,2,200711
559772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,7,4,10,3,1,2,1,1,1,6,2,201007,0,1,3,5,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,201007,2,200904,2,200711
560882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,7,4,12,4,1,2,1,3,3,12,2,200904,0,1,1,2,1,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,2,200904,2,200711
561504,0,0,0,2,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,5,3,9,2,1,2,1,1,1,3,4,201007,0,0,3,6,1,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,4,201007,4,200904,4,200711
562485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,3,10,3,1,1,1,1,1,6,5,201404,1,1,2,3,1,0,0,0,0,1,1,0,5,201404,5,201305,5,201206,5,201107,5,201007,5,200904,5,200710
563456,2,1,1,1,1,2,1,2013,0,3,2013,3,0,0,5,1,2,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,51,4,3,6,1,1,1,1,2,1,13,6,201405,1,1,3,5,1,0,0,0,0,2,6,1,6,201405,6,201305,6,201206,6,201107,6,201007,6,200905,6,200710
564405,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,5,3,10,3,1,2,1,3,1,11,1,201310,0,1,1,2,1,0,0,0,0,3,4,1,0,0,1,201310,1,201303,1,201107,1,201010,1,200904,5,200802
565505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,5,3,12,4,1,1,1,1,3,8,5,201404,1,1,4,8,2,0,0,0,0,1,2,1,5,201404,5,201305,5,201206,5,201107,5,201007,5,200904,5,200710
566581,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,63,5,4,13,4,1,1,1,2,1,9,1,201405,1,1,3,5,1,0,0,0,0,2,5,1,1,201405,1,201305,1,201207,1,201106,1,201005,1,200904,1,200711
567481,2,1,1,2,1,2,1,2013,1,3,2013,3,0,0,5,1,3,1,0,0,0,0,1,1,1,2013,11,0,0,0,0,0,0,0,0,201412,0,1,53,4,3,11,3,1,2,1,4,1,16,1,201107,0,1,1,2,1,0,0,0,0,4,1,1,0,0,0,0,0,0,1,201107,1,201008,1,200904,1,200712
568563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,5,4,10,3,4,1,1,1,4,3,3,200904,0,0,3,5,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,200904,3,200710
569215,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,26,2,1,10,3,5,2,1,3,1,12,1,201405,1,1,4,9,2,0,1,0,0,2,1,1,1,201405,1,201308,1,201303,1,201110,1,201005,1,200905,5,200710
570541,1,1,1,1,1,1,1,2013,0,5,2013,5,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,60,5,4,9,2,4,1,1,4,1,14,1,201405,1,1,4,9,1,0,0,0,0,4,2,1,1,201405,1,201309,1,201207,1,201106,1,201007,1,200904,1,200710
571671,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,73,6,4,9,2,1,1,1,2,3,8,1,201405,1,1,3,7,2,0,0,0,0,2,1,1,1,201405,1,201304,1,201207,1,201106,1,201007,1,200904,1,200710
572225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,12,4,1,1,0,5,1,8,5,201207,0,1,2,4,1,0,0,0,0,5,3,1,0,0,0,0,5,201207,5,201107,5,201007,5,200904,5,200710
573381,0,0,0,0,0,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,3,2,9,2,1,1,1,5,1,13,1,201007,0,0,3,5,1,0,0,3,0,2,1,1,0,0,0,0,0,0,0,0,1,201007,1,200904,1,200710
576461,0,0,0,4,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,4,3,12,4,1,1,1,3,1,12,1,201107,0,0,2,3,1,0,0,0,0,3,1,1,0,0,0,0,0,0,1,201107,1,201007,1,200903,1,200710
577531,8,1,1,2,1,1,1,2013,0,3,2013,3,1,1,5,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,58,5,3,12,4,1,2,1,3,1,17,1,201209,0,1,1,2,1,0,0,0,0,3,2,1,0,0,0,0,1,201209,1,201107,1,201007,1,200905,1,200801
578381,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,43,3,2,10,3,1,2,1,3,3,10,1,201404,1,1,1,1,2,0,0,0,0,3,4,1,1,201404,1,201305,1,201206,1,201107,1,201007,1,200904,1,200710
579591,0,0,0,2,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,5,4,14,4,1,2,1,2,1,16,1,201306,0,1,4,8,1,0,0,0,0,2,2,1,0,0,1,201306,1,201209,1,201107,3,201007,1,200904,1,200802
580281,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,34,2,2,12,4,1,2,1,4,1,15,1,201405,1,1,3,7,1,0,2,0,0,2,1,1,1,201405,1,201305,1,201207,1,201107,1,201010,1,200904,1,200710
581391,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,45,4,3,12,4,1,1,1,5,1,16,1,201405,1,1,2,3,1,0,0,1,1,3,1,1,1,201405,1,201305,1,201207,1,201106,1,201007,1,200904,1,200710
582561,0,0,0,2,1,1,5,2009,0,2,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,8,1,1,1,1,2,1,14,1,200904,0,1,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
584543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,4,9,2,1,1,1,1,1,12,3,200904,0,1,1,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,200904,3,200710
