"caseid_new","w4_xqualified","w4_status","w4_complete","w4_source","w4_duration","w4_HCMST_interview_fin_yrmo","w4_xtype","w4_xyear","w4_xmonth","w4_xmarry","w4_xlast","w4_xwave1_month","w4_xcivil","w4_xss","w4_q1","w4_q2","w4_quality","w4_attractive","w4_attractive_partner","w4_q3","w4_q4","w4_mbtiming_year","w4_mbtiming_month","w4_q5","w4_q6","w4_q7","w4_mar_year","w4_mar_month","w4_civ_year","w4_q8_a","w4_q8_b","w4_q9","w4_q10","w4_nonmbtiming_year","w4_nonmbtiming_month","relationship_quality_w4","w4_broke_up","w234_combo_breakup","pp4_ppeduc","pp4_ppeducat","pp4_ppethm","pp4_pphhhead","pp4_pphhsize","pp4_pphouse","pp4_ppincimp","pp4_ppmarit","pp4_ppmsacat","pp4_ppreg4","pp4_ppreg9","pp4_pprent","pp4_ppt01","pp4_ppt25","pp4_ppt612","pp4_ppt1317","pp4_ppt18ov","pp4_ppwork","pp4_ppnet","pp4_ppcmdate_yrmo","pp4_newer","ppa2009_services_yrmo","ppa2009_how_often_services"
130266,1,2,1,1,1,201304,2,2011,4,1,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,1,1,18,1,1,3,5,1,0,0,0,0,1,1,1,201107,0,200902,4
131561,1,4,0,0,0,0,2,2009,3,1,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,13,1,1,3,5,1,0,0,0,0,2,7,1,200904,0,200902,3
132505,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,1,2,3,4,1,1,4,9,2,0,0,0,0,2,1,1,201305,1,200902,1
133521,1,2,1,1,2,201304,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,2,1,13,1,1,3,5,1,0,0,0,0,2,5,1,200904,0,0,0
134275,1,1,1,1,2,201303,2,2011,4,2,2,3,0,2,0,0,1,3,3,0,0,0,0,1,1,1,2011,12,0,0,0,0,0,0,0,5,0,0,9,2,1,0,2,3,7,1,1,3,5,2,0,0,0,0,2,6,1,201306,1,200902,5
134461,1,1,1,1,3,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,13,1,1,2,3,1,0,0,0,0,4,1,1,201207,1,200907,5
135736,1,1,1,1,1,201303,1,2011,4,2,2,2,1,2,0,0,2,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,2,2,11,6,1,3,5,1,0,0,0,0,2,5,1,201309,1,200903,4
136275,1,2,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,1,2,1,14,5,1,3,6,1,0,0,0,0,2,1,1,200904,0,200902,2
137215,1,2,0,0,0,0,1,2011,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,1,1,3,9,5,1,4,9,2,0,0,0,0,1,1,1,201006,0,200902,0
138383,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,3,1,1,3,1,4,9,1,0,0,1,1,1,1,0,201206,1,200902,6
140511,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,4,1,15,1,1,4,8,1,0,0,1,0,3,2,1,201305,1,200903,1
141843,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,0,1,3,9,3,1,2,3,2,0,0,0,0,1,5,0,201107,0,200903,0
142561,1,3,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,1,6,1,10,1,1,2,3,1,0,0,0,0,6,1,1,200904,0,200902,1
143746,1,2,1,2,0,201304,1,2009,2,2,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,12,4,1,1,2,1,16,6,1,2,0,1,0,0,0,0,2,5,1,200904,0,200903,6
144545,1,3,1,2,0,201311,2,2011,6,2,2,2,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2013,10,0,1,1,11,3,1,1,1,1,9,5,1,1,2,1,0,0,0,0,1,1,1,200904,0,200903,0
145611,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,3,1,8,1,1,3,5,1,0,0,0,0,3,2,0,200904,0,200903,1
146405,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,2,1,10,1,1,3,7,1,0,0,0,0,2,1,1,201305,1,200902,1
147245,1,1,1,1,1,201303,2,2011,4,2,2,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2012,9,0,1,1,10,3,1,1,2,1,15,5,1,1,2,1,0,0,0,0,2,1,1,201305,1,200902,4
147525,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,1,9,2,1,4,9,1,0,0,0,0,1,6,1,201306,1,200905,1
149675,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,7,5,1,1,2,1,0,0,0,0,1,5,1,201305,1,200903,4
150411,1,2,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,3,1,2,1,19,1,1,4,9,1,0,0,0,0,2,1,1,201108,0,200902,3
151506,1,2,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,17,1,1,3,7,1,0,0,0,0,2,2,1,201206,1,200904,0
152762,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,6,1,4,2,0,3,5,1,0,0,0,2,4,5,1,201305,1,200903,1
153673,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,3,4,3,1,4,9,2,0,0,0,0,1,5,1,200711,0,0,0
154531,1,2,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,6,1,11,1,1,2,3,1,0,0,0,0,6,1,1,201008,0,200905,4
155561,1,1,1,1,7,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,2,1,7,1,1,3,5,1,0,0,0,0,2,7,0,201305,1,200903,4
156486,1,1,1,1,3,201303,1,2011,4,2,2,3,1,2,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,11,3,5,0,2,1,10,6,1,3,7,1,0,0,0,0,2,5,1,201304,1,200903,3
156535,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,2,13,5,1,4,9,1,0,0,0,0,1,1,1,201305,1,200903,0
157385,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,3,1,1,3,5,5,1,4,9,2,0,0,0,0,1,1,1,200905,0,200903,1
157421,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,4,1,10,1,0,1,1,2,0,0,0,1,3,6,1,201305,1,200903,2
158261,1,1,1,1,11579,201303,2,2011,5,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,1,4,1,11,1,1,4,8,1,0,1,0,0,3,7,1,201206,1,200903,0
159285,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,3,1,8,5,1,1,1,1,0,0,0,0,3,1,1,201305,1,200903,6
161715,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,3,7,5,1,2,4,2,0,0,0,0,1,1,1,201306,1,200902,4
162521,1,2,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,15,1,1,1,1,1,0,0,0,0,2,1,1,201108,0,200908,1
163195,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,4,1,4,1,12,5,1,4,9,1,0,0,0,0,4,1,1,201305,1,200902,2
164505,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,4,5,1,2,3,2,0,0,0,0,1,6,1,201305,1,200903,6
165625,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,1,1,1,10,5,1,3,7,1,0,0,0,0,1,5,0,201305,1,200903,3
166381,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,2,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,4,1,3,2,16,1,1,4,8,1,0,1,0,0,2,1,1,201207,1,200903,4
167245,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,5,1,1,1,13,5,1,4,9,1,0,0,0,0,1,1,1,201305,1,200903,6
168646,1,1,1,1,2,201303,1,2011,4,1,2,2,1,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,2,1,13,1,1,3,5,1,0,0,0,0,2,1,1,201305,1,200905,4
171391,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,1,0,3,1,4,1,1,2,3,1,0,1,0,0,2,1,1,201306,1,200903,0
172291,1,1,1,1,6,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,16,1,1,1,2,1,0,1,1,0,2,2,1,201305,1,200905,4
173205,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,5,0,5,2,15,5,1,2,4,3,0,0,0,0,5,1,1,201305,1,200902,0
173671,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,5,1,3,1,8,1,1,4,8,1,0,0,0,0,3,5,1,201305,1,200905,5
174603,1,4,0,0,0,0,2,2011,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,1,2,6,3,1,3,7,1,0,0,0,0,1,5,1,201206,1,200903,3
175455,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,2,15,5,1,3,5,1,0,0,0,0,1,1,1,200905,0,200903,0
176495,1,4,0,0,0,0,1,2010,3,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,16,5,1,4,9,1,0,0,0,0,1,2,1,201003,0,201005,0
177386,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,2,1,16,6,1,3,5,1,0,0,0,0,2,1,1,201305,1,200904,5
178295,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,3,9,5,1,2,4,2,0,0,0,0,1,1,1,201109,0,200903,4
179461,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,17,1,1,1,2,1,0,0,0,0,2,1,1,201304,1,200903,6
180415,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,2,1,1,3,7,5,1,1,2,2,0,0,0,0,1,1,1,201305,1,200904,2
181403,1,3,0,0,0,0,2,2010,3,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,0,1,1,12,3,1,2,4,1,0,0,0,0,1,1,1,200904,0,200903,6
183655,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,1,12,5,1,4,9,1,0,0,0,0,1,5,1,201306,1,200903,4
185405,1,1,1,1,0,201303,2,2011,4,2,2,2,0,2,0,0,2,2,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,4,0,0,13,4,1,1,2,2,11,6,1,1,1,1,0,0,0,0,2,2,1,201306,1,200905,0
187511,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,3,1,1,2,1,18,1,1,3,5,1,0,0,0,0,2,1,1,201305,1,200902,6
188395,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,3,1,2,5,1,4,9,1,0,0,0,0,3,4,1,201305,1,200903,0
189411,1,1,1,1,17,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,16,1,1,1,1,1,0,0,1,1,2,1,1,201305,1,200903,3
190215,1,1,1,1,1,201304,2,2011,4,2,2,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2011,12,0,1,1,12,4,1,1,2,3,10,5,1,3,7,1,0,0,0,0,2,1,1,201310,1,200902,3
191546,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,2,0,0,2,0,1,2,2012,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,2,2,1,2,3,1,6,1,2,3,2,0,0,0,0,2,6,1,201309,1,200902,5
192341,1,1,1,1,0,201303,2,2011,3,1,2,2,0,2,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,5,1,12,1,0,2,3,1,0,0,1,2,2,1,1,201305,1,200903,0
193446,1,3,0,0,0,0,2,2009,2,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,3,1,15,6,1,4,9,1,0,0,0,0,3,1,1,200712,0,0,0
194441,1,3,0,0,0,0,2,2011,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,12,1,0,3,7,1,0,0,0,0,2,1,1,201304,1,200903,6
196851,1,4,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,3,12,2,1,2,3,2,0,0,0,0,2,5,0,201110,1,200904,2
197486,1,2,1,1,1,201304,1,2011,4,2,2,2,1,1,0,0,1,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,10,3,4,1,2,1,16,6,1,2,3,1,0,0,0,0,2,1,1,201304,1,200905,3
198383,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,5,1,15,1,1,2,3,1,0,0,1,2,2,1,1,201305,1,200903,4
199261,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,4,1,1,4,1,16,1,1,4,9,2,1,1,0,0,2,1,1,201307,1,200903,2
201665,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,3,6,5,1,4,8,2,0,0,0,0,1,2,1,201002,0,200903,5
202631,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,2,15,1,1,2,3,2,0,0,0,0,2,5,1,201305,1,200903,1
203505,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,3,9,5,1,3,5,2,0,0,0,0,1,2,1,201305,1,200903,0
203562,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,1,1,1,1,13,2,1,3,7,1,0,0,0,0,1,5,1,201306,1,200903,1
204561,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,1,14,1,0,2,4,1,0,0,0,0,2,2,0,200904,0,200903,2
205421,1,1,1,1,3,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,4,3,13,1,1,4,9,2,0,0,2,0,2,1,1,201305,1,200903,2
206541,1,1,1,1,3,201303,2,2011,5,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,14,1,1,3,5,1,0,0,0,0,2,1,1,201206,1,200903,2
207225,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,5,1,9,5,1,2,4,1,0,0,0,0,5,1,1,200904,0,200902,1
208762,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,2,1,13,2,1,2,3,1,0,0,0,0,2,5,0,200904,0,200905,5
209345,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,2,1,15,5,1,1,1,1,0,0,0,0,2,1,1,201305,1,200903,0
210425,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,12,5,1,2,3,1,0,0,0,0,1,1,0,201206,1,200902,0
211571,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,1,1,2,1,14,1,1,4,9,1,0,0,0,0,2,1,1,201305,1,200902,1
211655,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,1,3,13,5,1,2,3,2,0,0,0,0,1,5,1,201305,1,200903,2
212505,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,2,1,7,1,5,5,0,3,6,1,0,0,2,1,4,6,0,200907,0,200903,4
213802,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,4,3,2,1,3,5,1,0,0,0,0,1,5,1,201107,0,200903,0
214591,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,2,4,12,1,1,3,5,1,0,0,0,0,2,6,1,201306,1,200904,4
217365,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,0,5,3,2,5,1,2,3,2,0,0,0,1,4,6,1,201207,1,200903,5
218426,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,4,1,0,4,1,16,1,1,4,9,1,0,2,0,0,2,1,1,201305,1,200905,0
219265,1,2,0,0,0,0,2,2010,3,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,3,3,13,6,1,4,9,2,0,0,1,0,2,1,1,201009,0,200902,4
220411,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,2,1,13,1,1,2,3,1,0,0,0,0,2,1,1,201305,1,200903,0
221225,1,1,1,1,5,201303,2,2011,4,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2011,12,0,1,1,10,3,1,0,4,1,10,5,1,2,4,1,0,0,0,1,3,2,1,201305,1,200902,0
222281,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,2,1,15,1,1,3,7,1,0,0,0,0,2,1,1,201305,1,200903,2
224425,1,1,1,1,0,201303,2,2011,4,2,2,2,1,2,0,0,3,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,9,2,1,0,3,1,3,6,1,1,2,1,0,0,0,0,3,7,1,201305,1,200902,6
225411,1,2,0,0,0,0,2,2011,5,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,1,4,1,15,1,1,1,0,1,0,0,2,0,2,7,1,201207,1,200903,0
225516,1,1,1,1,2,201303,1,2011,4,2,2,3,0,1,0,0,1,2,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,0,10,3,1,1,2,1,16,6,0,3,5,1,0,0,1,0,1,2,1,201305,1,200903,3
226381,1,2,1,1,1,201304,1,2011,4,1,2,2,1,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,4,1,1,3,3,19,1,1,1,1,1,0,1,0,0,2,1,1,201007,0,200903,5
227542,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,3,6,2,1,1,2,2,0,0,0,0,1,2,1,201108,0,200903,6
228741,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,1,1,2,2,7,2,0,3,5,1,0,0,0,0,2,5,1,201206,1,200903,4
229666,1,3,1,2,0,201311,2,2011,6,2,2,2,0,2,0,0,2,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,1,13,6,1,3,5,1,0,0,0,0,2,5,1,200907,0,200903,2
230271,1,2,1,1,0,201304,2,2011,4,1,2,2,0,2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,5,1,13,1,0,3,5,1,0,1,2,0,2,7,1,200904,0,200902,2
230651,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,1,1,4,8,2,0,3,7,1,0,0,0,0,1,5,1,201306,1,200903,3
231421,1,2,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,7,1,16,1,1,3,5,1,0,0,0,1,6,2,1,200803,0,200810,0
232595,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,3,9,5,1,4,8,2,0,0,0,0,1,5,1,201305,1,200903,5
233441,1,1,1,1,6,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,4,1,11,1,1,3,5,1,0,0,0,1,3,6,1,201305,1,200903,5
234565,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,4,5,1,2,4,1,0,0,0,0,1,5,1,201305,1,200912,0
236195,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,1,3,1,6,5,1,2,3,1,0,0,0,0,3,4,1,200904,0,200902,5
236456,1,1,1,1,2,201303,1,2011,4,1,2,3,1,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,3,15,6,1,4,9,1,0,0,0,0,2,1,1,201211,1,200903,0
237565,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,9,5,1,3,6,1,0,0,0,0,1,1,1,201305,1,200903,0
238685,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,1,11,5,1,1,2,1,0,0,0,0,1,4,1,200905,0,200906,2
